candidate_family_id,parent_algorithm_name,selected,original_output_type,access_provided,candidate_universe,canonical_run,canonical_run_dir,family_member_count,family_members,research_disposition,graph_status,claim_accepted,output_alignment,access_upgrade_status,oracle_status,baseline_status,hard_blockers,unknown_obligations
qfam-7673aee3523b,Fleury's algorithm + Tarjan,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-e5a2a465cdcf,runs/final_discovery_run_v1/fdv1_public_probe_v1_008/qml-e5a2a465cdcf,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_008/qml-e5a2a465cdcf,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-76b3714ba1b0,V-ALIGN,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-f96ef0439d33,runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-f96ef0439d33,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-f96ef0439d33,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,HIDDEN_HARDNESS_RISK,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-76b6d225af4b,Boyer-Moore (BM) algorithm,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-b127c8814e53,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-b127c8814e53,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-b127c8814e53,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-778883616144,Nordbeck and Rystedt (Sum of area),NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-18b6dea58735,runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-18b6dea58735,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-18b6dea58735,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-77ca8f4c60ef,Visvalingam–Whyatt,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,explicit_geometry_problem,qml-fb3cd49e987e,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-fb3cd49e987e,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-fb3cd49e987e,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-78ab0e127fcd,Jump Point Search (JPS),amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-d1f7adead509,runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-d1f7adead509,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-d1f7adead509,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-78e99a48bf40,Reumann–Witkam,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-7d4c1d691d4e,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-7d4c1d691d4e,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-7d4c1d691d4e,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7a01ed2cc442,Cyrus–Beck,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,explicit_graph_problem,qml-316f885eced0,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-316f885eced0,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-316f885eced0,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7a460cffc4ee,X Chen,amplitude_amplification,UNKNOWN,coherent_boolean_oracle,explicit_graph_problem,qml-4d009a8ba639,runs/final_discovery_run_v1/fdv1_public_probe_v1_008/qml-4d009a8ba639,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_008/qml-4d009a8ba639,DEMOTE_GENERIC,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7a524910ad1f,"Gries, Martin",NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-446a5c22d3ee,runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-446a5c22d3ee,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-446a5c22d3ee,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7b192b6f901f,"David Eppstein, Maarten Löffler, Darren Strash",NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-e91b3b8f05f4,runs/final_discovery_run_v1/fdv1_public_probe_v1_009/qml-e91b3b8f05f4,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_009/qml-e91b3b8f05f4,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7b303b756fc7,Dijkstra's algorithm with Fibonacci heap (Johnson 1981 Karlsson & Poblete 1983),amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-eb66a25af220,runs/final_discovery_run_v1/fdv1_public_probe_v1_005/qml-eb66a25af220,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_005/qml-eb66a25af220,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7b4978b423dc,Beigel & Eppstein,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-67a4fc207c22,runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-67a4fc207c22,2,runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-67a4fc207c22;runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-89ade7dc0d24,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7b712f0a586c,"Ahuja, Orlin, Tarjan",NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-ba0678d2b60e,runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-ba0678d2b60e,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-ba0678d2b60e,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7c880789e172,Rick (Section 4),amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-99932c1a12a6,runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-99932c1a12a6,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-99932c1a12a6,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7cc044b3e804,Held–Karp algorithm,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-2a6f63ab487b,runs/final_discovery_run_v1/fdv1_public_probe_v1_009/qml-2a6f63ab487b,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_009/qml-2a6f63ab487b,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7d9c2d3fe5a4,Cyrus–Beck,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-074d401c6df0,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-074d401c6df0,2,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-074d401c6df0;runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-58177186206b,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7db72e13914f,"Aho, Garey & Ullman",amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-e37764ca8b89,runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-e37764ca8b89,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-e37764ca8b89,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7e218ffaecea,PMS,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-dfa7f115e4fc,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-dfa7f115e4fc,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-dfa7f115e4fc,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7e3cfdbeff5f,Babai and Luks,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-aae81def7341,runs/final_discovery_run_v1/fdv1_public_probe_v1_010/qml-aae81def7341,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_010/qml-aae81def7341,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7e7e1299b170,Kruskal's algorithm,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-6468e3f6b462,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-6468e3f6b462,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-6468e3f6b462,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,HIDDEN_HARDNESS_RISK,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7e8bb0b7a9be,"Shuji Tsukiyama, Mikio Ide, Hiromu Ariyoshi, and Isao Shirakawa",amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-143bf0e02dee,runs/final_discovery_run_v1/fdv1_public_probe_v1_009/qml-143bf0e02dee,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_009/qml-143bf0e02dee,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7ea7223f9762,Saalfeld (Sign of offset),NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-e9d0e74dc050,runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-e9d0e74dc050,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-e9d0e74dc050,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7eac245ce734,Alon Moshkovitz & Safra,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-deb52d06372c,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-deb52d06372c,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_002/qml-deb52d06372c,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-7f74db38a72d,Lifelong Planning A* (LPA*),amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-e38e3a81de5e,runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-e38e3a81de5e,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-e38e3a81de5e,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-80099286ceb7,Prim's algorithm + Fibonacci heaps Fredman & Tarjan,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-2d6fa2fb8144,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-2d6fa2fb8144,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-2d6fa2fb8144,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-8055e0917e36,Generalized Adaptive A* (GAA*),NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-2e23f3eee37f,runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-2e23f3eee37f,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-2e23f3eee37f,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-80c246b343a0,Randomized LU Decomposition,amplitude_estimation,FULL_RESULT,coherent_estimation_oracle,explicit_matrix_problem,qml-2c77afb01589,runs/final_discovery_run_v1/fdv1_public_probe_v1_005/qml-2c77afb01589,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_005/qml-2c77afb01589,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-80c52de70bc2,OBF Algorithm,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-fd6892b4a3b2,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-fd6892b4a3b2,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-fd6892b4a3b2,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-810ec28bd6d9,"Jean-Daniel Boissonnat and Franco P., Preparata.",amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-e9a49dffa0e1,runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-e9a49dffa0e1,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-e9a49dffa0e1,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-8328500e5e4f,Generalized Adaptive A* (GAA*),amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-bc30f499e4d9,runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-bc30f499e4d9,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-bc30f499e4d9,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-83c8a0d41a5a,Fringe Saving A* (FSA*),amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-d83c1088dc68,runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-d83c1088dc68,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-d83c1088dc68,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-83f9637d4b24,ECK M. DEROSE T. DUCHAMP T. 1995,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-468a39df13f5,runs/final_discovery_run_v1/fdv1_public_probe_v1_010/qml-468a39df13f5,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_010/qml-468a39df13f5,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-8422d283a303,Thorup's algorithm,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-3e0e12c8d071,runs/final_discovery_run_v1/fdv1_public_probe_v1_005/qml-3e0e12c8d071,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_005/qml-3e0e12c8d071,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-8424530a5760,Vertex clustering - Hoppe H. DeRose T. 1993,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-afaa59df51f9,runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-afaa59df51f9,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-afaa59df51f9,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-84608e5784d8,Chen I. Kanj and W. Jia.,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-8379dc5f41f3,runs/final_discovery_run_v1/fdv1_public_probe_v1_009/qml-8379dc5f41f3,2,runs/final_discovery_run_v1/fdv1_public_probe_v1_009/qml-8379dc5f41f3;runs/final_discovery_run_v1/fdv1_public_probe_v1_009/qml-d59f024f64cb,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-84732d2df626,Borůvka's algorithm,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-beafcea43e38,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-beafcea43e38,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-beafcea43e38,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-84f570b38341,Karger Klein & Tarjan,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-f4eb6eabe315,runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-f4eb6eabe315,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_001/qml-f4eb6eabe315,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-85630d574781,Fleury's algorithm + Thorup,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-2bed834dd248,runs/final_discovery_run_v1/fdv1_public_probe_v1_008/qml-2bed834dd248,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_008/qml-2bed834dd248,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-85765b8334a4,Pollard's p − 1 algorithm,NO_CANDIDATE,FULL_RESULT,local_graph_transition_oracle,explicit_graph_problem,qml-fb5dbf0eb8b6,runs/final_discovery_run_v1/fdv1_public_probe_v1_005/qml-fb5dbf0eb8b6,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_005/qml-fb5dbf0eb8b6,REFORMULATE,PASS,False,DIAGNOSTIC_ONLY,UNKNOWN,UNKNOWN,BASELINE_UNVERIFIED,S0_B_CLAIM_NOT_ACCEPTED,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-862ad672310e,Koiliaris and Xu,quantum_counting,UNKNOWN,coherent_boolean_oracle,marked_set_counting_problem,qml-6313da6094f1,runs/final_discovery_run_v1/fdv1_registry_v1_probes_001/qml-6313da6094f1,1,runs/final_discovery_run_v1/fdv1_registry_v1_probes_001/qml-6313da6094f1,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-867701a2abc6,Chin and Poon,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,qml-87771da660dc,runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-87771da660dc,1,runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-87771da660dc,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-87083b82a2be,Bellare Active Learning,quantum_backtracking_tree_search,UNKNOWN,coherent_backtracking_tree_oracle,implicit_backtracking_tree_problem,qml-a42d55da2417,runs/final_discovery_run_v1/fdv1_registry_v1_probes_001/qml-a42d55da2417,1,runs/final_discovery_run_v1/fdv1_registry_v1_probes_001/qml-a42d55da2417,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
