candidate_family_id,parent_algorithm_name,selected,original_output_type,access_provided,candidate_universe,canonical_run,canonical_run_dir,family_member_count,family_members,research_disposition,graph_status,claim_accepted,output_alignment,access_upgrade_status,oracle_status,baseline_status,hard_blockers,unknown_obligations
qfam-b305a5c88b79,Faaland,quantum_counting,UNKNOWN,coherent_boolean_oracle,UNSPECIFIED,fdv1_registry_v1_probes_001__qml-619851a49d0d,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-619851a49d0d,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-619851a49d0d,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-b6122bc75fbd,Bailey TL Elkan C MEME,amplitude_estimation,FULL_RESULT,coherent_estimation_oracle,explicit_string_problem,fdv1_public_probe_v1_011__qml-1f0a24543a35,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_011__qml-1f0a24543a35,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_011__qml-1f0a24543a35,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-b617282039f6,Yao,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_007__qml-fc17896e566e,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-fc17896e566e,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-fc17896e566e,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-b93a6bec5c33,Clock-sampling mutual network synchronization,amplitude_estimation,SCALAR,coherent_estimation_oracle,explicit_numerical_problem,fdv1_public_probe_v1_011__qml-139908431edc,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_011__qml-139908431edc,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_011__qml-139908431edc,DEMOTE_GENERIC,PASS,True,EXACT_OUTPUT_MATCH,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-c3ea5e3d5e38,Nivasch,amplitude_amplification,UNKNOWN,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_001__qml-051233347a5d,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-051233347a5d,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-051233347a5d,DEMOTE_GENERIC,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-c47aad796a46,BOM (Backward Oracle Matching),amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_007__qml-f65645352801,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-f65645352801,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-f65645352801,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-c72228250996,MotifSampler,amplitude_estimation,FULL_RESULT,coherent_estimation_oracle,explicit_string_problem,fdv1_public_probe_v1_001__qml-09318864b678,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-09318864b678,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-09318864b678,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-c7655328dff4,String-Matching with Finite Automata,quantum_backtracking_tree_search,UNKNOWN,coherent_backtracking_tree_oracle,implicit_backtracking_tree_problem,fdv1_registry_v1_probes_001__qml-9b0452712189,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-9b0452712189,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-9b0452712189,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-c8d1db3b82c8,Dynamic Programming Algorithm (S. S. Godbole),amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_001__qml-df8c4194b6dd,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-df8c4194b6dd,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-df8c4194b6dd,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-c91f0a35e2bf,Multilevel queue scheduling,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_012__qml-ed381bd445ca,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-ed381bd445ca,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-ed381bd445ca,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-cb1e070379b7,Ocone,quantum_minimum_finding,UNKNOWN,coherent_value_oracle,finite_candidate_set_problem,fdv1_registry_v1_probes_001__qml-44a53e860003,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-44a53e860003,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-44a53e860003,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-cb573ddd7b95,Horowitz and Sahni,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_002__qml-f8b0f5e71a66,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_002__qml-f8b0f5e71a66,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_002__qml-f8b0f5e71a66,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-cc7211635423,Priority scheduling,amplitude_estimation,FULL_RESULT,coherent_estimation_oracle,explicit_optimization_problem,fdv1_public_probe_v1_012__qml-608432653dd5,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-608432653dd5,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-608432653dd5,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-ceb0c6f14ba4,Pferschy,quantum_counting,UNKNOWN,coherent_boolean_oracle,UNSPECIFIED,fdv1_registry_v1_probes_001__qml-82e88c56086e,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-82e88c56086e,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-82e88c56086e,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-d3bc23010dfd,Nivasch,quantum_counting,UNKNOWN,coherent_boolean_oracle,marked_set_counting_problem,fdv1_registry_v1_probes_001__qml-f59ba12e0e0f,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-f59ba12e0e0f,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-f59ba12e0e0f,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-d5d20ca7e294,K. Mikolajczyk K. and C. Schmid LoG 2004,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_006__qml-95efa6b987f1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_006__qml-95efa6b987f1,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_006__qml-95efa6b987f1,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-da96df54ba38,bcrypt,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_012__qml-6ca2b4851427,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-6ca2b4851427,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-6ca2b4851427,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-dbe8633e9d67,Serang,amplitude_amplification,UNKNOWN,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_001__qml-99b4972422d2,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-99b4972422d2,2,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-99b4972422d2;runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-f054e83063bb,DEMOTE_GENERIC,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-e624042d775a,Gosper's algorithm,quantum_counting,UNKNOWN,coherent_boolean_oracle,UNSPECIFIED,fdv1_registry_v1_probes_001__qml-bb7efcfe1b76,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-bb7efcfe1b76,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-bb7efcfe1b76,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-e65c6169102c,Bellman dynamic programming algorithm,amplitude_amplification,UNKNOWN,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_002__qml-556df9164034,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_002__qml-556df9164034,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_002__qml-556df9164034,DEMOTE_GENERIC,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-eaedcef9ddca,Durstenfeld's Algorithm 235,amplitude_estimation,UNKNOWN,coherent_estimation_oracle,explicit_combinatorial_problem,fdv1_public_probe_v1_007__qml-b133fcf2612f,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-b133fcf2612f,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-b133fcf2612f,DEMOTE_GENERIC,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-ec9406e6479c,HyperLogLog++,quantum_counting,UNKNOWN,coherent_boolean_oracle,marked_set_counting_problem,fdv1_registry_v1_probes_001__qml-c02d89772793,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-c02d89772793,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-c02d89772793,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-f0260d23ba09,HyperLogLog algorithm,quantum_counting,UNKNOWN,coherent_boolean_oracle,marked_set_counting_problem,fdv1_registry_v1_probes_001__qml-a016f8127ae5,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-a016f8127ae5,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-a016f8127ae5,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-f03f97f28e8b,Simplified Memory-Bounded A* (SMA*),amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_002__qml-3d1562c2b2c8,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_002__qml-3d1562c2b2c8,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_002__qml-3d1562c2b2c8,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-f0ed3ba7473b,A* Algorithm,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_001__qml-a1150e5c245f,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-a1150e5c245f,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-a1150e5c245f,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-f3c502b93483,Lawrence Gibbs Sampling,amplitude_estimation,SCALAR,coherent_estimation_oracle,explicit_numerical_problem,fdv1_public_probe_v1_001__qml-2f26fdc62c56,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-2f26fdc62c56,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-2f26fdc62c56,DEMOTE_GENERIC,PASS,True,EXACT_OUTPUT_MATCH,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-f8881886899a,Basic Local Alignment Search Tool (BLAST),quantum_backtracking_tree_search,UNKNOWN,coherent_backtracking_tree_oracle,implicit_backtracking_tree_problem,fdv1_registry_v1_probes_001__qml-125ddce770b7,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-125ddce770b7,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-125ddce770b7,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-f97a0731e1c7,Iterative Deepening A* (IDA*),amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_001__qml-dc0da9900dad,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-dc0da9900dad,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-dc0da9900dad,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-f993fd7dfa85,Bentley–Ottmann algorithm,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_001__qml-229ab9d48a68,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-229ab9d48a68,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_001__qml-229ab9d48a68,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-fbe729749643,O(n\log n) Dynamic Programming,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_012__qml-69ccd238c970,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-69ccd238c970,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-69ccd238c970,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-ffa77f490817,Miller and Myers,amplitude_amplification,FULL_RESULT,coherent_boolean_oracle,UNSPECIFIED,fdv1_public_probe_v1_006__qml-e91ff6c740fa,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_006__qml-e91ff6c740fa,1,runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_006__qml-e91ff6c740fa,DEMOTE_GENERIC,PASS,True,DIAGNOSTIC_ONLY,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
qfam-ffb35955b55c,Commentz-Walter Algorithm,quantum_backtracking_tree_search,UNKNOWN,coherent_backtracking_tree_oracle,implicit_backtracking_tree_problem,fdv1_registry_v1_probes_001__qml-8bc6bfeb4e07,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-8bc6bfeb4e07,1,runs/final_discovery_run_v1_review_candidates/HIGH_PRIORITY_EXPERT_REVIEW/fdv1_registry_v1_probes_001__qml-8bc6bfeb4e07,REFORMULATE,PASS,True,UNKNOWN,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE
