run_dir,shard,run,graph_status,claim_accepted,verdict,scope,route,claim_scope,selected,missing_obligations,blocking_barriers,unknown_blocking_barriers,generic_wrapper_motif,generic_estimation_motif,nontrivial_structure_count,weak_analogy_count,expert_questions_count,limitations_count,b_failures,b_unknowns,failed_graph_rules,unknown_graph_rules,node_count,edge_count,support_node_count,support_edge_count,parent_algorithm_name,probe_type,input_model,access_model,output_contract,statement_excerpt,heuristic_value_label,graph_value_label,non_authoritative_triage_priority_score
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-3e1740755406,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_012__qml-3e1740755406,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,1,8,7,,,,,47,59,35,41,Round-robin scheduling,,explicit_optimization_problem,coherent_estimation_oracle,additive_estimate,,USEFUL_SUBROUTINE_CANDIDATE,GENERIC_ESTIMATION_WRAPPER,0
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-4585c9bdb403,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_012__qml-4585c9bdb403,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,7,,,,,65,65,34,40,O(n^3) Dynamic Programming,,explicit_dynamic_programming_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-608432653dd5,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_012__qml-608432653dd5,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,1,6,6,,,,,45,56,35,41,Priority scheduling,,explicit_optimization_problem,coherent_estimation_oracle,additive_estimate,,USEFUL_SUBROUTINE_CANDIDATE,GENERIC_ESTIMATION_WRAPPER,0
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-69ccd238c970,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_012__qml-69ccd238c970,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,8,8,,,,,65,64,34,40,O(n\log n) Dynamic Programming,,explicit_dynamic_programming_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-6ca2b4851427,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_012__qml-6ca2b4851427,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,7,,,,,68,68,34,40,bcrypt,,explicit_string_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-88c07f242419,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_012__qml-88c07f242419,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,8,7,,,,,48,55,34,40,O(n^2) Dynamic Programming,,explicit_dynamic_programming_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-b1cb4fcc4c45,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_012__qml-b1cb4fcc4c45,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,4,8,7,,,,,69,73,35,41,Multilevel queue scheduling,,explicit_optimization_problem,coherent_estimation_oracle,additive_estimate,,USEFUL_SUBROUTINE_CANDIDATE,GENERIC_ESTIMATION_WRAPPER,0
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-b4fa9173deee,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_012__qml-b4fa9173deee,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,8,7,,,,,68,69,34,40,Priority scheduling,,explicit_optimization_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-c496ff8f3500,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_012__qml-c496ff8f3500,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,6,6,,,,,66,67,34,40,Binary GCD algorithm,,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_012__qml-ed381bd445ca,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_012__qml-ed381bd445ca,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,8,8,,,,,67,68,34,40,Multilevel queue scheduling,,explicit_optimization_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
