run_dir,shard,run,graph_status,claim_accepted,verdict,scope,route,claim_scope,selected,missing_obligations,blocking_barriers,unknown_blocking_barriers,generic_wrapper_motif,generic_estimation_motif,nontrivial_structure_count,weak_analogy_count,expert_questions_count,limitations_count,b_failures,b_unknowns,failed_graph_rules,unknown_graph_rules,node_count,edge_count,support_node_count,support_edge_count,parent_algorithm_name,probe_type,input_model,access_model,output_contract,statement_excerpt,heuristic_value_label,graph_value_label,non_authoritative_triage_priority_score
runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-b693ceaed54f,fdv1_public_probe_v1_006,qml-b693ceaed54f,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,4,7,7,,,,,56,49,14,13,Fortune,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Fortune graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subroutine.",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-b84b7b288a80,fdv1_public_probe_v1_006,qml-b84b7b288a80,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,8,8,,,,,64,63,34,40,Apostolico and Guerra (HS1 Algorithm),search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Apostolico and Guerra (HS1 Algorithm) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counter",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-bbd82a021b06,fdv1_public_probe_v1_006,qml-bbd82a021b06,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,8,,,,,35,36,14,13,Vertex clustering - Hoppe H. DeRose T. 1993,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Vertex clustering - Hoppe H. DeRose T. 1993 graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a h",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-bc47d9ad8fd1,fdv1_public_probe_v1_006,qml-bc47d9ad8fd1,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,8,8,,,,,56,48,14,13,Kwatra 2003,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Kwatra 2003 graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subrout",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,41
runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-bc69059b3490,fdv1_public_probe_v1_006,qml-bc69059b3490,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,7,8,,,,,68,70,34,40,Vertex clustering - Reddy 1996,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Vertex clustering - Reddy 1996 search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-bdd29f18bb84,fdv1_public_probe_v1_006,qml-bdd29f18bb84,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,8,7,,,,,54,44,14,13,Vertex clustering - Low K. L. and Tan T. S 1997,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Vertex clustering - Low K. L. and Tan T. S 1997 graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,41
runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-c4e44d2681b6,fdv1_public_probe_v1_006,qml-c4e44d2681b6,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,6,5,,,,,55,47,14,13,Rosenkrantz D. J. Stearns R. E. Lewis P. M.,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Rosenkrantz D. J. Stearns R. E. Lewis P. M. graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a h",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-d7560d751e76,fdv1_public_probe_v1_006,qml-d7560d751e76,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,4,7,8,,,,,68,71,34,40,Vertex clustering - Rossignac J. and Borrel P. 1997,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Vertex clustering - Rossignac J. and Borrel P. 1997 search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid wi",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-d8d255aa7481,fdv1_public_probe_v1_006,qml-d8d255aa7481,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,7,7,,,,,57,49,14,13,Isometric graph partitioning - Leo Grady and Eric L. Schwartz (2006),graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Isometric graph partitioning - Leo Grady and Eric L. Schwartz (2006) graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked ver",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-dd4d18eb95a2,fdv1_public_probe_v1_006,qml-dd4d18eb95a2,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,7,,,,,67,67,34,40,Controlled vertex/edge/face decimation - Cohen J. Varshney A 1996,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Controlled vertex/edge/face decimation - Cohen J. Varshney A 1996 search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expos",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-e5b3818d738c,fdv1_public_probe_v1_006,qml-e5b3818d738c,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,7,7,,,,,71,73,34,40,Controlled vertex/edge/face decimation - M.E. Algorri and F. Schmitt 1996,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Controlled vertex/edge/face decimation - M.E. Algorri and F. Schmitt 1996 search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates c",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-e91ff6c740fa,fdv1_public_probe_v1_006,qml-e91ff6c740fa,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,7,7,,,,,65,64,34,40,Miller and Myers,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Miller and Myers search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-f3b73352d17a,fdv1_public_probe_v1_006,qml-f3b73352d17a,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,6,,,,,34,35,14,13,Controlled vertex/edge/face decimation - Hamann 1994,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Controlled vertex/edge/face decimation - Hamann 1994 graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges d",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-f6ec9684548f,fdv1_public_probe_v1_006,qml-f6ec9684548f,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,7,6,,,,,68,70,34,40,Applegate et al. (Concorde TSP Solver),search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Applegate et al. (Concorde TSP Solver) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counte",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_006/qml-fb1b68215fc3,fdv1_public_probe_v1_006,qml-fb1b68215fc3,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,6,,,,,54,45,14,13,Controlled vertex/edge/face decimation - R. Ronfard and J. Rossignac 1996,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Controlled vertex/edge/face decimation - R. Ronfard and J. Rossignac 1996 graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marke",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-02f0dcbb3316,fdv1_public_probe_v1_007,qml-02f0dcbb3316,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,7,7,,,,,56,48,14,13,Ford–Fulkerson algorithm,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Ford–Fulkerson algorithm graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or wi",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-0c3ab37cb802,fdv1_public_probe_v1_007,qml-0c3ab37cb802,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,7,,,,,66,66,34,40,Commentz-Walter Algorithm,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Commentz-Walter Algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, pat",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-0fc67c155889,fdv1_public_probe_v1_007,qml-0fc67c155889,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,8,8,,,,,68,70,34,40,"Ahuja, Orlin, Tarjan",search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Ahuja, Orlin, Tarjan search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path ele",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-121caeef8f5d,fdv1_public_probe_v1_007,qml-121caeef8f5d,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,5,5,,,,,52,43,14,13,Floyd's tortoise and hare algorithm,period_structure_probe,explicit_combinatorial_problem,coherent_boolean_oracle,exact_value,"Floyd's tortoise and hare algorithm period-structure probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe isolates an actual period, cycle length, recurrence, or modular structure-find",BLOCKED_BY_ACCESS_OR_OUTPUT,REGISTRY_GAP_INTERESTING,38
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-1448ce57c12f,fdv1_public_probe_v1_007,qml-1448ce57c12f,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,7,7,,,,,49,55,34,40,Bader & Cong Parallel Implementation,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Bader & Cong Parallel Implementation search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, countere",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-1892f827a060,fdv1_public_probe_v1_007,qml-1892f827a060,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,7,,,,,65,65,34,40,Basic Local Alignment Search Tool (BLAST),search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Basic Local Alignment Search Tool (BLAST) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, cou",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-1ee1caaae3f3,fdv1_public_probe_v1_007,qml-1ee1caaae3f3,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,4,7,8,,,,,56,49,14,13,Elliptic-curve Diffie-Hellman (ECDH),graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Elliptic-curve Diffie-Hellman (ECDH) graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting,",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-285865995954,fdv1_public_probe_v1_007,qml-285865995954,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,6,7,,,,,66,67,34,40,Gosper's algorithm,search_witness_probe,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,"Gosper's algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path eleme",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-294c1a26fafb,fdv1_public_probe_v1_007,qml-294c1a26fafb,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,7,8,,,,,69,68,34,40,Hopcroft–Karp algorithm,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Hopcroft–Karp algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path ",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-37b26178169f,fdv1_public_probe_v1_007,qml-37b26178169f,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,7,,,,,35,36,14,13,Hopcroft–Karp algorithm,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Hopcroft–Karp algorithm graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or wit",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-3a178166149b,fdv1_public_probe_v1_007,qml-3a178166149b,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,8,6,,,,,47,42,14,13,Diffie–Hellman key exchange,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Diffie–Hellman key exchange graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,41
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-3a6b2a112d6e,fdv1_public_probe_v1_007,qml-3a6b2a112d6e,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,8,8,,,,,66,66,34,40,Naive algorithm,search_witness_probe,explicit_data_structure_problem,coherent_boolean_oracle,one_witness,"Naive algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element,",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-3bdd835b10a0,fdv1_public_probe_v1_007,qml-3bdd835b10a0,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,8,7,,,,,66,66,34,40,Hu–Tucker algorithm,search_witness_probe,explicit_data_structure_problem,coherent_boolean_oracle,one_witness,"Hu–Tucker algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path elem",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-40cee9febfcb,fdv1_public_probe_v1_007,qml-40cee9febfcb,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,6,,,,,36,34,14,13,Brent's algorithm,period_structure_probe,explicit_combinatorial_problem,coherent_boolean_oracle,exact_value,"Brent's algorithm period-structure probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe isolates an actual period, cycle length, recurrence, or modular structure-finding subroutine. Or",BLOCKED_BY_ACCESS_OR_OUTPUT,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-43936d9e0f38,fdv1_public_probe_v1_007,qml-43936d9e0f38,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,7,7,,,,,67,66,34,40,"DP algorithm (Gilbert, Moore)",search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"DP algorithm (Gilbert, Moore) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample,",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-4d2ed2a03f30,fdv1_public_probe_v1_007,qml-4d2ed2a03f30,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,6,,,,,54,45,14,13,Klein (section 5),graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Klein (section 5) graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness s",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-4d3d20233829,fdv1_public_probe_v1_007,qml-4d3d20233829,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,7,7,,,,,69,70,34,40,Hungarian algorithm,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Hungarian algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path elem",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-529e5ff18d3d,fdv1_public_probe_v1_007,qml-529e5ff18d3d,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,7,7,,,,,66,68,34,40,Fisher–Yates/Knuth shuffle,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Fisher–Yates/Knuth shuffle search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, pa",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-62bf0b6f9cbc,fdv1_public_probe_v1_007,qml-62bf0b6f9cbc,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,7,8,,,,,65,64,34,40,Durstenfeld's Algorithm 235,search_witness_probe,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,"Durstenfeld's Algorithm 235 search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, p",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-6d40f7f4d68d,fdv1_public_probe_v1_007,qml-6d40f7f4d68d,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,4,8,8,,,,,68,71,34,40,Brent's algorithm,search_witness_probe,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,"Brent's algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path elemen",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-7687ec5f2f0a,fdv1_public_probe_v1_007,qml-7687ec5f2f0a,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,False,False,1,1,8,7,,,,,46,57,34,40,Diffie–Hellman key exchange,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Diffie–Hellman key exchange search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, p",GENERIC_GROVERIZATION,USEFUL_SUBROUTINE_CANDIDATE,66
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-7c4f4d892b17,fdv1_public_probe_v1_007,qml-7c4f4d892b17,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,8,8,,,,,66,66,34,40,Klein (section 5),search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Klein (section 5) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path elemen",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-8dbe39503e4f,fdv1_public_probe_v1_007,qml-8dbe39503e4f,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,6,7,,,,,71,72,34,40,String-Matching with Finite Automata,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"String-Matching with Finite Automata search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, countere",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-8eaa6948c250,fdv1_public_probe_v1_007,qml-8eaa6948c250,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,7,,,,,34,35,14,13,Chandran and Hochbaum,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Chandran and Hochbaum graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witne",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-95e43e7dc63b,fdv1_public_probe_v1_007,qml-95e43e7dc63b,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,8,7,,,,,67,68,34,40,Ford–Fulkerson algorithm,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Ford–Fulkerson algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-9e274f22824a,fdv1_public_probe_v1_007,qml-9e274f22824a,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,8,8,,,,,64,64,34,40,Backward Non-Deterministic DAWG Matching (BNDM),search_witness_probe,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,"Backward Non-Deterministic DAWG Matching (BNDM) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witnes",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-9fee23157d25,fdv1_public_probe_v1_007,qml-9fee23157d25,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,8,8,,,,,67,68,34,40,Elliptic-curve Diffie-Hellman (ECDH),search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Elliptic-curve Diffie-Hellman (ECDH) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, countere",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-aac75564d2bb,fdv1_public_probe_v1_007,qml-aac75564d2bb,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,7,6,,,,,55,47,14,13,Bader & Cong Parallel Implementation,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Bader & Cong Parallel Implementation graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting,",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-ab1523abe376,fdv1_public_probe_v1_007,qml-ab1523abe376,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,8,,,,,67,67,34,40,"Mucha, Sankowski (general)",search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Mucha, Sankowski (general) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, pa",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
