probe_id,parent_algorithm_id,parent_algorithm_name,public_probe_path,metadata_probe_path,evidence_path,probe_type,introduced_assumptions,original_output_contract,probe_output_contract,not_end_to_end_claim,confidence_score,source_count,card_digest
AW-000449-P0332,AW-000449,Elliptic-curve Diffie-Hellman (ECDH),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000449-P0332.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000449-P0332.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000449-P0332.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,8ab3a1f3b4b561bd
AW-000449-P0333,AW-000449,Elliptic-curve Diffie-Hellman (ECDH),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000449-P0333.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000449-P0333.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000449-P0333.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,2,cd5a261e4363b5a5
AW-000456-P0334,AW-000456,Floyd's tortoise and hare algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000456-P0334.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000456-P0334.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000456-P0334.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,one_witness,one_witness,True,55,1,2cb640d3a4128c2f
AW-000456-P0335,AW-000456,Floyd's tortoise and hare algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000456-P0335.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000456-P0335.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000456-P0335.evidence.yaml,period_structure_probe,periodic_structure; coherent_function_access,one_witness,exact_value,True,55,1,0fec7f18cd434568
AW-000457-P0336,AW-000457,Brent's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000457-P0336.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000457-P0336.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000457-P0336.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,one_witness,one_witness,True,55,1,4f7f74d6f697a996
AW-000457-P0337,AW-000457,Brent's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000457-P0337.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000457-P0337.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000457-P0337.evidence.yaml,period_structure_probe,periodic_structure; coherent_function_access,one_witness,exact_value,True,55,1,4024bc682fc2e91c
AW-000458-P0338,AW-000458,Gosper's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000458-P0338.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000458-P0338.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000458-P0338.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,one_witness,one_witness,True,60,2,77d89a9608dc9827
AW-000458-P0339,AW-000458,Gosper's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000458-P0339.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000458-P0339.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000458-P0339.evidence.yaml,period_structure_probe,periodic_structure; coherent_function_access,one_witness,exact_value,True,60,2,3410b30bd8936278
AW-000459-P0340,AW-000459,Fisher–Yates/Knuth shuffle,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000459-P0340.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000459-P0340.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000459-P0340.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,44e8a6cfc6d9beaf
AW-000460-P0341,AW-000460,Durstenfeld's Algorithm 235,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000460-P0341.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000460-P0341.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000460-P0341.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,one_witness,one_witness,True,70,3,6015e6e7a9ef25df
AW-000460-P0342,AW-000460,Durstenfeld's Algorithm 235,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000460-P0342.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000460-P0342.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000460-P0342.evidence.yaml,estimation_sampling_probe,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,one_witness,additive_estimate,True,70,3,392798cf93b4cc71
AW-000467-P0343,AW-000467,SMAWK algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000467-P0343.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000467-P0343.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000467-P0343.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_classical_output,one_witness,True,100,3,ad82aca685adcbce
AW-000472-P0344,AW-000472,Hu–Tucker algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000472-P0344.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000472-P0344.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000472-P0344.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,data_structure_output,one_witness,True,70,3,2044d6343d760988
AW-000473-P0345,AW-000473,Knuth's DP algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000473-P0345.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000473-P0345.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000473-P0345.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,db9489f1424e0a58
AW-000474-P0346,AW-000474,"DP algorithm (Gilbert, Moore)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000474-P0346.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000474-P0346.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000474-P0346.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,485c5bce7451bd84
AW-000475-P0347,AW-000475,Naive algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000475-P0347.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000475-P0347.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000475-P0347.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,data_structure_output,one_witness,True,70,3,7d2cf5b305a6fa06
AW-000476-P0348,AW-000476,Yao,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000476-P0348.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000476-P0348.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000476-P0348.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,one_witness,one_witness,True,70,3,262d6548988ab0de
AW-000478-P0349,AW-000478,de Prisco,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000478-P0349.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000478-P0349.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000478-P0349.evidence.yaml,estimation_sampling_probe,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,estimate,additive_estimate,True,60,2,1396f7129a0ed2c9
AW-000480-P0350,AW-000480,Hungarian algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000480-P0350.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000480-P0350.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000480-P0350.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,a037ad163b2fbfec
AW-000480-P0351,AW-000480,Hungarian algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000480-P0351.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000480-P0351.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000480-P0351.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,1,65ac8a483c4917b5
AW-000481-P0352,AW-000481,Edmonds,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000481-P0352.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000481-P0352.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000481-P0352.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,84250eb496e02b1e
AW-000481-P0353,AW-000481,Edmonds,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000481-P0353.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000481-P0353.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000481-P0353.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,1,fa3630c1ee8f3886
AW-000482-P0354,AW-000482,Micali Vazirani,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000482-P0354.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000482-P0354.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000482-P0354.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,409208ac07e38e90
AW-000482-P0355,AW-000482,Micali Vazirani,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000482-P0355.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000482-P0355.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000482-P0355.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,2,7a78ecfb5dfcb0d4
AW-000483-P0356,AW-000483,Fleury's algorithm + Tarjan,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000483-P0356.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000483-P0356.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000483-P0356.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,9ac766ac384a5cb3
AW-000483-P0357,AW-000483,Fleury's algorithm + Tarjan,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000483-P0357.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000483-P0357.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000483-P0357.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,2,793b9f12a99c6df7
AW-000484-P0358,AW-000484,Hierholzer's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000484-P0358.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000484-P0358.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000484-P0358.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,cd88a6dd5215cdde
AW-000484-P0359,AW-000484,Hierholzer's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000484-P0359.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000484-P0359.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000484-P0359.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,1,dff74e831a8cadf1
AW-000485-P0360,AW-000485,Fleury's algorithm + Thorup,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000485-P0360.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000485-P0360.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000485-P0360.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,c7b13456b53df2f4
AW-000485-P0361,AW-000485,Fleury's algorithm + Thorup,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000485-P0361.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000485-P0361.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000485-P0361.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,1,345aab8d42a2612b
AW-000502-P0362,AW-000502,Greiner–Hormann clipping algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000502-P0362.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000502-P0362.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000502-P0362.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,f312f62b7ed0c012
AW-000503-P0363,AW-000503,Sutherland–Hodgman algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000503-P0363.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000503-P0363.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000503-P0363.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,0ecfb4e57b567379
AW-000504-P0364,AW-000504,Vatti clipping algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000504-P0364.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000504-P0364.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000504-P0364.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,5438b48e686376e8
AW-000505-P0365,AW-000505,Weiler–Atherton clipping algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000505-P0365.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000505-P0365.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000505-P0365.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,3fcd15a1e2d3bf0a
AW-000518-P0366,AW-000518,Jacobi eigenvalue algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000518-P0366.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000518-P0366.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000518-P0366.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_classical_output,one_witness,True,100,2,64c459734bcd8ceb
AW-000519-P0367,AW-000519,Jacobi eigenvalue algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000519-P0367.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000519-P0367.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000519-P0367.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_classical_output,one_witness,True,100,2,64c459734bcd8ceb
AW-000532-P0368,AW-000532,Bisection method,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000532-P0368.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000532-P0368.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000532-P0368.evidence.yaml,estimation_sampling_probe,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,approximation_solution,additive_estimate,True,100,1,d0c50d60d535a806
AW-000534-P0369,AW-000534,Newton's method,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000534-P0369.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000534-P0369.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000534-P0369.evidence.yaml,estimation_sampling_probe,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,approximation_solution,additive_estimate,True,100,1,b0ebc8bf031af96f
AW-000540-P0370,AW-000540,Knuth–Bendix algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000540-P0370.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000540-P0370.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000540-P0370.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,a5ac5b8fab751796
AW-000542-P0371,AW-000542,Newton–Raphson algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000542-P0371.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000542-P0371.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000542-P0371.evidence.yaml,estimation_sampling_probe,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,estimate,additive_estimate,True,100,1,2f5943e391076a3d
AW-000544-P0372,AW-000544,Expectation conditional maximization (ECM),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000544-P0372.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000544-P0372.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000544-P0372.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,80,3,67ae21c6c9ac1a77
AW-000544-P0373,AW-000544,Expectation conditional maximization (ECM),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000544-P0373.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000544-P0373.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000544-P0373.evidence.yaml,estimation_sampling_probe,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,full_solution,additive_estimate,True,80,3,9a541eeecfc5cfc9
AW-000550-P0374,AW-000550,HyperLogLog algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000550-P0374.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000550-P0374.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000550-P0374.evidence.yaml,estimation_sampling_probe,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,approximation_solution,additive_estimate,True,100,1,cf96f32b7986e869
AW-000551-P0375,AW-000551,HyperLogLog++,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000551-P0375.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000551-P0375.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000551-P0375.evidence.yaml,estimation_sampling_probe,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,approximation_solution,additive_estimate,True,100,1,e9e0572f7e8dc732
AW-000552-P0376,AW-000552,Chaitin's Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000552-P0376.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000552-P0376.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000552-P0376.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,70,3,6ed9b7834c08c2c1
AW-000552-P0377,AW-000552,Chaitin's Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000552-P0377.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000552-P0377.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000552-P0377.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,70,3,a158b2232753b98a
AW-000557-P0378,AW-000557,Fortune's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000557-P0378.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000557-P0378.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000557-P0378.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,c1190f16549e096b
AW-000564-P0379,AW-000564,Kahn's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000564-P0379.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000564-P0379.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000564-P0379.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,394f7d03664181a7
AW-000564-P0380,AW-000564,Kahn's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000564-P0380.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000564-P0380.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000564-P0380.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,3,c6289f02723faa9d
AW-000565-P0381,AW-000565,Tarjan's DFS based algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000565-P0381.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000565-P0381.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000565-P0381.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,bf58fcab79d4f61c
AW-000565-P0382,AW-000565,Tarjan's DFS based algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000565-P0382.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000565-P0382.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000565-P0382.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,3,6c3a6aa828267c90
AW-000566-P0383,AW-000566,Dekel Nassimi & Sahni Parallel Implementation,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000566-P0383.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000566-P0383.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000566-P0383.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,03f89f87bd1ce501
AW-000566-P0384,AW-000566,Dekel Nassimi & Sahni Parallel Implementation,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000566-P0384.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000566-P0384.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000566-P0384.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,2,7700f08228085474
AW-000568-P0385,AW-000568,Moore's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000568-P0385.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000568-P0385.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000568-P0385.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,853522bc7c26f7a7
AW-000572-P0386,AW-000572,Tarjan's off-line lowest common ancestors algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000572-P0386.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000572-P0386.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000572-P0386.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,cefec04a8d894ce8
AW-000572-P0387,AW-000572,Tarjan's off-line lowest common ancestors algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000572-P0387.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000572-P0387.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000572-P0387.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,2,e5011f9501aced16
AW-000573-P0388,AW-000573,Schieber Vishkin,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000573-P0388.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000573-P0388.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000573-P0388.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,642e1be7813f3d99
AW-000573-P0389,AW-000573,Schieber Vishkin,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000573-P0389.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000573-P0389.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000573-P0389.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,3,3b5f4a08df9a208b
