card_or_probe_id,algorithm_id,algorithm_name,source_id,url,title,source_type,access_status,reliability,digest
AW-000880-P0577,AW-000880,O(n^3) Dynamic Programming,AW-000880:algorithm_wiki_metadata,,AlgorithmWiki metadata for O(n^3) Dynamic Programming,algorithm_wiki,metadata_only,HIGH,58554adfe0e6aadd
AW-000880,AW-000880,O(n^3) Dynamic Programming,AW-000880:algorithm_wiki_metadata,,AlgorithmWiki metadata for O(n^3) Dynamic Programming,algorithm_wiki,metadata_only,HIGH,58554adfe0e6aadd
AW-000881-P0578,AW-000881,O(n^2) Dynamic Programming,AW-000881:algorithm_wiki_metadata,,AlgorithmWiki metadata for O(n^2) Dynamic Programming,algorithm_wiki,metadata_only,HIGH,f501950226df468b
AW-000881,AW-000881,O(n^2) Dynamic Programming,AW-000881:algorithm_wiki_metadata,,AlgorithmWiki metadata for O(n^2) Dynamic Programming,algorithm_wiki,metadata_only,HIGH,f501950226df468b
AW-000882-P0579,AW-000882,O(n\log n) Dynamic Programming,AW-000882:algorithm_wiki_metadata,,AlgorithmWiki metadata for O(n\log n) Dynamic Programming,algorithm_wiki,metadata_only,HIGH,f44e10944c22ff34
AW-000882,AW-000882,O(n\log n) Dynamic Programming,AW-000882:algorithm_wiki_metadata,,AlgorithmWiki metadata for O(n\log n) Dynamic Programming,algorithm_wiki,metadata_only,HIGH,f44e10944c22ff34
AW-000884-P0580,AW-000884,Priority scheduling,AW-000884:algorithm_wiki_metadata,,AlgorithmWiki metadata for Priority scheduling,algorithm_wiki,metadata_only,HIGH,a67a2796ecd365e7
AW-000884-P0581,AW-000884,Priority scheduling,AW-000884:algorithm_wiki_metadata,,AlgorithmWiki metadata for Priority scheduling,algorithm_wiki,metadata_only,HIGH,a67a2796ecd365e7
AW-000884,AW-000884,Priority scheduling,AW-000884:algorithm_wiki_metadata,,AlgorithmWiki metadata for Priority scheduling,algorithm_wiki,metadata_only,HIGH,a67a2796ecd365e7
AW-000887-P0582,AW-000887,Round-robin scheduling,AW-000887:algorithm_wiki_metadata,,AlgorithmWiki metadata for Round-robin scheduling,algorithm_wiki,metadata_only,HIGH,c85808cbba73b7a8
AW-000887-P0583,AW-000887,Round-robin scheduling,AW-000887:algorithm_wiki_metadata,,AlgorithmWiki metadata for Round-robin scheduling,algorithm_wiki,metadata_only,HIGH,c85808cbba73b7a8
AW-000887,AW-000887,Round-robin scheduling,AW-000887:algorithm_wiki_metadata,,AlgorithmWiki metadata for Round-robin scheduling,algorithm_wiki,metadata_only,HIGH,c85808cbba73b7a8
AW-000888-P0584,AW-000888,Multilevel queue scheduling,AW-000888:algorithm_wiki_metadata,,AlgorithmWiki metadata for Multilevel queue scheduling,algorithm_wiki,metadata_only,HIGH,183abea19ec9508a
AW-000888-P0585,AW-000888,Multilevel queue scheduling,AW-000888:algorithm_wiki_metadata,,AlgorithmWiki metadata for Multilevel queue scheduling,algorithm_wiki,metadata_only,HIGH,183abea19ec9508a
AW-000888,AW-000888,Multilevel queue scheduling,AW-000888:algorithm_wiki_metadata,,AlgorithmWiki metadata for Multilevel queue scheduling,algorithm_wiki,metadata_only,HIGH,183abea19ec9508a
AW-000902-P0586,AW-000902,,AW-000902:algorithm_wiki_metadata,"https://dl.acm.org/doi/pdf/10.1145/3186893, Theorem 1.4",AlgorithmWiki metadata for ,algorithm_wiki,metadata_only,HIGH,7fead5f98a92d026
AW-000902-P0586,AW-000902,,crossref:83a787cd3c0606aa,https://doi.org/10.1145/3186893,"Subcubic Equivalences Between Path, Matrix, and Triangle Problems",doi_metadata,fetched,HIGH,aa184117cb2dba7a
AW-000902-P0587,AW-000902,,AW-000902:algorithm_wiki_metadata,"https://dl.acm.org/doi/pdf/10.1145/3186893, Theorem 1.4",AlgorithmWiki metadata for ,algorithm_wiki,metadata_only,HIGH,7fead5f98a92d026
AW-000902-P0587,AW-000902,,crossref:83a787cd3c0606aa,https://doi.org/10.1145/3186893,"Subcubic Equivalences Between Path, Matrix, and Triangle Problems",doi_metadata,fetched,HIGH,aa184117cb2dba7a
AW-000904-P0588,AW-000904,Method of Four Russians,AW-000904:algorithm_wiki_metadata,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C22&q=On+economical+construction+of+the+transitive+closure+of+an+oriented+graph.&btnG=,AlgorithmWiki metadata for Method of Four Russians,algorithm_wiki,metadata_only,HIGH,66a24b2fa5f61c3d
AW-000904-P0588,AW-000904,Method of Four Russians,skipped:152b15370c0155d9,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C22&q=On+economical+construction+of+the+transitive+closure+of+an+oriented+graph.&btnG=,robots.txt disallowed fetch,other_public_source,skipped,LOW,24f8aeb57cdf46fd
AW-000904-P0589,AW-000904,Method of Four Russians,AW-000904:algorithm_wiki_metadata,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C22&q=On+economical+construction+of+the+transitive+closure+of+an+oriented+graph.&btnG=,AlgorithmWiki metadata for Method of Four Russians,algorithm_wiki,metadata_only,HIGH,66a24b2fa5f61c3d
AW-000904-P0589,AW-000904,Method of Four Russians,skipped:152b15370c0155d9,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C22&q=On+economical+construction+of+the+transitive+closure+of+an+oriented+graph.&btnG=,robots.txt disallowed fetch,other_public_source,skipped,LOW,24f8aeb57cdf46fd
AW-000904,AW-000904,Method of Four Russians,AW-000904:algorithm_wiki_metadata,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C22&q=On+economical+construction+of+the+transitive+closure+of+an+oriented+graph.&btnG=,AlgorithmWiki metadata for Method of Four Russians,algorithm_wiki,metadata_only,HIGH,66a24b2fa5f61c3d
AW-000904,AW-000904,Method of Four Russians,skipped:152b15370c0155d9,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C22&q=On+economical+construction+of+the+transitive+closure+of+an+oriented+graph.&btnG=,robots.txt disallowed fetch,other_public_source,skipped,LOW,24f8aeb57cdf46fd
AW-000905-P0590,AW-000905,"Bansal, Williams",AW-000905:algorithm_wiki_metadata,https://ieeexplore.ieee.org/abstract/document/5438580,"AlgorithmWiki metadata for Bansal, Williams",algorithm_wiki,metadata_only,HIGH,da25e2243d5f0e45
AW-000905-P0590,AW-000905,"Bansal, Williams",source:b25186b75f44a31a,https://ieeexplore.ieee.org/abstract/document/5438580,Regularity Lemmas and Combinatorial Algorithms | IEEE Conference Publication | IEEE Xplore,publisher_abstract,fetched,HIGH,6329e99ba9d6d928
AW-000905,AW-000905,"Bansal, Williams",AW-000905:algorithm_wiki_metadata,https://ieeexplore.ieee.org/abstract/document/5438580,"AlgorithmWiki metadata for Bansal, Williams",algorithm_wiki,metadata_only,HIGH,da25e2243d5f0e45
AW-000905,AW-000905,"Bansal, Williams",source:b25186b75f44a31a,https://ieeexplore.ieee.org/abstract/document/5438580,Regularity Lemmas and Combinatorial Algorithms | IEEE Conference Publication | IEEE Xplore,publisher_abstract,fetched,HIGH,6329e99ba9d6d928
AW-000906-P0591,AW-000906,"Bansal, Williams",AW-000906:algorithm_wiki_metadata,https://ieeexplore.ieee.org/abstract/document/5438580,"AlgorithmWiki metadata for Bansal, Williams",algorithm_wiki,metadata_only,HIGH,577487d28b737bed
AW-000906-P0591,AW-000906,"Bansal, Williams",source:b25186b75f44a31a,https://ieeexplore.ieee.org/abstract/document/5438580,Regularity Lemmas and Combinatorial Algorithms | IEEE Conference Publication | IEEE Xplore,publisher_abstract,fetched,HIGH,6329e99ba9d6d928
AW-000906,AW-000906,"Bansal, Williams",AW-000906:algorithm_wiki_metadata,https://ieeexplore.ieee.org/abstract/document/5438580,"AlgorithmWiki metadata for Bansal, Williams",algorithm_wiki,metadata_only,HIGH,577487d28b737bed
AW-000906,AW-000906,"Bansal, Williams",source:b25186b75f44a31a,https://ieeexplore.ieee.org/abstract/document/5438580,Regularity Lemmas and Combinatorial Algorithms | IEEE Conference Publication | IEEE Xplore,publisher_abstract,fetched,HIGH,6329e99ba9d6d928
AW-000910,AW-000910,Parallel Merge Sort - Cole (1),AW-000910:algorithm_wiki_metadata,https://epubs.siam.org/doi/abs/10.1137/0217049,AlgorithmWiki metadata for Parallel Merge Sort - Cole (1),algorithm_wiki,metadata_only,HIGH,f7a741c6690253bd
AW-000910,AW-000910,Parallel Merge Sort - Cole (1),crossref:a431fba7224756c9,https://doi.org/10.1137/0217049,Parallel Merge Sort,doi_metadata,fetched,HIGH,4a32d9f15d631358
AW-000910,AW-000910,Parallel Merge Sort - Cole (1),failed:fb9e4ec9696cffdd,https://epubs.siam.org/doi/abs/10.1137/0217049,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,ffd15c85e0c00ac6
AW-000911,AW-000911,Parallel Merge Sort - Cole (2),AW-000911:algorithm_wiki_metadata,https://epubs.siam.org/doi/abs/10.1137/0217049,AlgorithmWiki metadata for Parallel Merge Sort - Cole (2),algorithm_wiki,metadata_only,HIGH,a700e14b2e1e076f
AW-000911,AW-000911,Parallel Merge Sort - Cole (2),crossref:a431fba7224756c9,https://doi.org/10.1137/0217049,Parallel Merge Sort,doi_metadata,fetched,HIGH,4a32d9f15d631358
AW-000911,AW-000911,Parallel Merge Sort - Cole (2),failed:fb9e4ec9696cffdd,https://epubs.siam.org/doi/abs/10.1137/0217049,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,ffd15c85e0c00ac6
AW-000912,AW-000912,Sorting with Fusion Trees,AW-000912:algorithm_wiki_metadata,https://dl.acm.org/doi/10.1145/100216.100217,AlgorithmWiki metadata for Sorting with Fusion Trees,algorithm_wiki,metadata_only,HIGH,fb70505be3a77190
AW-000912,AW-000912,Sorting with Fusion Trees,crossref:baf8c8f21d5b72c6,https://doi.org/10.1145/100216.100217,BLASTING through the information theoretic barrier with FUSION TREES,doi_metadata,fetched,HIGH,10e4e9949599e8fc
AW-000912,AW-000912,Sorting with Fusion Trees,failed:65fc4525900f3bd2,https://dl.acm.org/doi/10.1145/100216.100217,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,f739637add93be96
AW-000913,AW-000913,Signature Sort,AW-000913:algorithm_wiki_metadata,https://www.sciencedirect.com/science/article/pii/S002200009891580X,AlgorithmWiki metadata for Signature Sort,algorithm_wiki,metadata_only,HIGH,6a0eee7f8511e606
AW-000913,AW-000913,Signature Sort,failed:0cbf0e72d5f49d99,https://www.sciencedirect.com/science/article/pii/S002200009891580X,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,6e44018bf38aff67
AW-000914-P0592,AW-000914,Goldberg & Rao (Parallel),AW-000914:algorithm_wiki_metadata,https://dl.acm.org/citation.cfm?id=290181,AlgorithmWiki metadata for Goldberg & Rao (Parallel),algorithm_wiki,metadata_only,HIGH,4295923878909e01
AW-000914-P0592,AW-000914,Goldberg & Rao (Parallel),failed:be65a6ddc452b666,https://dl.acm.org/citation.cfm?id=290181,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,da86a60679fc396f
AW-000914-P0593,AW-000914,Goldberg & Rao (Parallel),AW-000914:algorithm_wiki_metadata,https://dl.acm.org/citation.cfm?id=290181,AlgorithmWiki metadata for Goldberg & Rao (Parallel),algorithm_wiki,metadata_only,HIGH,4295923878909e01
AW-000914-P0593,AW-000914,Goldberg & Rao (Parallel),failed:be65a6ddc452b666,https://dl.acm.org/citation.cfm?id=290181,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,da86a60679fc396f
AW-000914,AW-000914,Goldberg & Rao (Parallel),AW-000914:algorithm_wiki_metadata,https://dl.acm.org/citation.cfm?id=290181,AlgorithmWiki metadata for Goldberg & Rao (Parallel),algorithm_wiki,metadata_only,HIGH,4295923878909e01
AW-000914,AW-000914,Goldberg & Rao (Parallel),failed:be65a6ddc452b666,https://dl.acm.org/citation.cfm?id=290181,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,da86a60679fc396f
AW-000915-P0594,AW-000915,Goldberg & Rao (Parallel),AW-000915:algorithm_wiki_metadata,https://dl.acm.org/citation.cfm?id=290181,AlgorithmWiki metadata for Goldberg & Rao (Parallel),algorithm_wiki,metadata_only,HIGH,70059782959ee7b6
AW-000915-P0594,AW-000915,Goldberg & Rao (Parallel),failed:be65a6ddc452b666,https://dl.acm.org/citation.cfm?id=290181,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,da86a60679fc396f
AW-000915-P0595,AW-000915,Goldberg & Rao (Parallel),AW-000915:algorithm_wiki_metadata,https://dl.acm.org/citation.cfm?id=290181,AlgorithmWiki metadata for Goldberg & Rao (Parallel),algorithm_wiki,metadata_only,HIGH,70059782959ee7b6
AW-000915-P0595,AW-000915,Goldberg & Rao (Parallel),failed:be65a6ddc452b666,https://dl.acm.org/citation.cfm?id=290181,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,da86a60679fc396f
AW-000915,AW-000915,Goldberg & Rao (Parallel),AW-000915:algorithm_wiki_metadata,https://dl.acm.org/citation.cfm?id=290181,AlgorithmWiki metadata for Goldberg & Rao (Parallel),algorithm_wiki,metadata_only,HIGH,70059782959ee7b6
AW-000915,AW-000915,Goldberg & Rao (Parallel),failed:be65a6ddc452b666,https://dl.acm.org/citation.cfm?id=290181,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,da86a60679fc396f
AW-000916-P0596,AW-000916,CHAZELLE 1986,AW-000916:algorithm_wiki_metadata,https://www.sciencedirect.com/science/article/pii/0022000086900255,AlgorithmWiki metadata for CHAZELLE 1986,algorithm_wiki,metadata_only,HIGH,7b3e343d3e0128db
AW-000916-P0596,AW-000916,CHAZELLE 1986,failed:f3e4257f4237f675,https://www.sciencedirect.com/science/article/pii/0022000086900255,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,a4a75270616bf9e1
AW-000916,AW-000916,CHAZELLE 1986,AW-000916:algorithm_wiki_metadata,https://www.sciencedirect.com/science/article/pii/0022000086900255,AlgorithmWiki metadata for CHAZELLE 1986,algorithm_wiki,metadata_only,HIGH,7b3e343d3e0128db
AW-000916,AW-000916,CHAZELLE 1986,failed:f3e4257f4237f675,https://www.sciencedirect.com/science/article/pii/0022000086900255,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,a4a75270616bf9e1
AW-000917-P0597,AW-000917,NIEVERGELT. J.. AND PREPARATA (Section 2),AW-000917:algorithm_wiki_metadata,https://pdfs.semanticscholar.org/a571/cc92218132a1b0e65c2adbf663c79d015737.pdf,AlgorithmWiki metadata for NIEVERGELT. J.. AND PREPARATA (Section 2),algorithm_wiki,metadata_only,HIGH,6d9b86d2a8df2108
AW-000917,AW-000917,NIEVERGELT. J.. AND PREPARATA (Section 2),AW-000917:algorithm_wiki_metadata,https://pdfs.semanticscholar.org/a571/cc92218132a1b0e65c2adbf663c79d015737.pdf,AlgorithmWiki metadata for NIEVERGELT. J.. AND PREPARATA (Section 2),algorithm_wiki,metadata_only,HIGH,6d9b86d2a8df2108
AW-000918-P0598,AW-000918,Seidel's Shelling Algorithm,AW-000918:algorithm_wiki_metadata,https://dl.acm.org/doi/pdf/10.1145/12130.12172,AlgorithmWiki metadata for Seidel's Shelling Algorithm,algorithm_wiki,metadata_only,HIGH,2dda6d7749ae22fa
AW-000918-P0598,AW-000918,Seidel's Shelling Algorithm,crossref:d82ddc8b3fba3019,https://doi.org/10.1145/12130.12172,Constructing higher-dimensional convex hulls at logarithmic cost per face,doi_metadata,fetched,HIGH,04155e1653b8489e
AW-000918,AW-000918,Seidel's Shelling Algorithm,AW-000918:algorithm_wiki_metadata,https://dl.acm.org/doi/pdf/10.1145/12130.12172,AlgorithmWiki metadata for Seidel's Shelling Algorithm,algorithm_wiki,metadata_only,HIGH,2dda6d7749ae22fa
AW-000918,AW-000918,Seidel's Shelling Algorithm,crossref:d82ddc8b3fba3019,https://doi.org/10.1145/12130.12172,Constructing higher-dimensional convex hulls at logarithmic cost per face,doi_metadata,fetched,HIGH,04155e1653b8489e
AW-000919-P0599,AW-000919,"Chand-Kapur, Gift Wrapping",AW-000919:algorithm_wiki_metadata,https://dl.acm.org/doi/pdf/10.1145/321556.321564,"AlgorithmWiki metadata for Chand-Kapur, Gift Wrapping",algorithm_wiki,metadata_only,HIGH,5fda60308e79a61a
AW-000919-P0599,AW-000919,"Chand-Kapur, Gift Wrapping",crossref:132fdbe234957388,https://doi.org/10.1145/321556.321564,An Algorithm for Convex Polytopes,doi_metadata,fetched,HIGH,74b6d8cb34c02ea0
AW-000919,AW-000919,"Chand-Kapur, Gift Wrapping",AW-000919:algorithm_wiki_metadata,https://dl.acm.org/doi/pdf/10.1145/321556.321564,"AlgorithmWiki metadata for Chand-Kapur, Gift Wrapping",algorithm_wiki,metadata_only,HIGH,5fda60308e79a61a
AW-000919,AW-000919,"Chand-Kapur, Gift Wrapping",crossref:132fdbe234957388,https://doi.org/10.1145/321556.321564,An Algorithm for Convex Polytopes,doi_metadata,fetched,HIGH,74b6d8cb34c02ea0
AW-000920-P0600,AW-000920,N-dimensional Quickhull,AW-000920:algorithm_wiki_metadata,https://dl.acm.org/doi/pdf/10.1145/235815.235821,AlgorithmWiki metadata for N-dimensional Quickhull,algorithm_wiki,metadata_only,HIGH,ee8cf4c53180fbc4
AW-000920-P0600,AW-000920,N-dimensional Quickhull,crossref:093092b1abdce801,https://doi.org/10.1145/235815.235821,The quickhull algorithm for convex hulls,doi_metadata,fetched,HIGH,904da2387b310600
AW-000920,AW-000920,N-dimensional Quickhull,AW-000920:algorithm_wiki_metadata,https://dl.acm.org/doi/pdf/10.1145/235815.235821,AlgorithmWiki metadata for N-dimensional Quickhull,algorithm_wiki,metadata_only,HIGH,ee8cf4c53180fbc4
AW-000920,AW-000920,N-dimensional Quickhull,crossref:093092b1abdce801,https://doi.org/10.1145/235815.235821,The quickhull algorithm for convex hulls,doi_metadata,fetched,HIGH,904da2387b310600
AW-000921,AW-000921,"Online 2-d Convex Hull, Preparata",AW-000921:algorithm_wiki_metadata,https://dl.acm.org/doi/abs/10.1145/359131.359132,"AlgorithmWiki metadata for Online 2-d Convex Hull, Preparata",algorithm_wiki,metadata_only,HIGH,816ead19a7ed66a9
AW-000921,AW-000921,"Online 2-d Convex Hull, Preparata",crossref:edfe5908409e8b02,https://doi.org/10.1145/359131.359132,An optimal real-time algorithm for planar convex hulls,doi_metadata,fetched,HIGH,786caca8d5440854
AW-000921,AW-000921,"Online 2-d Convex Hull, Preparata",failed:8571221bf22f8d24,https://dl.acm.org/doi/abs/10.1145/359131.359132,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,6297edfe41c50745
AW-000922,AW-000922,"Dynamic 2-d Convex Hull, Overmars and van Leeuwen",AW-000922:algorithm_wiki_metadata,https://www.sciencedirect.com/science/article/pii/002200008190012X?via%3Dihub,"AlgorithmWiki metadata for Dynamic 2-d Convex Hull, Overmars and van Leeuwen",algorithm_wiki,metadata_only,HIGH,203a0beb67e38012
AW-000922,AW-000922,"Dynamic 2-d Convex Hull, Overmars and van Leeuwen",failed:3dbc41f02d924ce2,https://www.sciencedirect.com/science/article/pii/002200008190012X?via%3Dihub,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,3d80b7dc80996bc4
AW-000923,AW-000923,(many more...),AW-000923:algorithm_wiki_metadata,,AlgorithmWiki metadata for (many more...),algorithm_wiki,metadata_only,HIGH,4252c37aa43c98b4
AW-000924,AW-000924,Geldenhuys-Valmari,AW-000924:algorithm_wiki_metadata,https://www.semanticscholar.org/paper/Depth-First-Search-and-Linear-Graph-Algorithms-Tarjan/385742fffcf113656f0d3cf6c06ef95cb8439dc6,AlgorithmWiki metadata for Geldenhuys-Valmari,algorithm_wiki,metadata_only,HIGH,cf881dfe01b12fd4
AW-000924,AW-000924,Geldenhuys-Valmari,source:1c2a6c3cc9c66406,https://www.semanticscholar.org/paper/Depth-First-Search-and-Linear-Graph-Algorithms-Tarjan/385742fffcf113656f0d3cf6c06ef95cb8439dc6,https://www.semanticscholar.org/paper/Depth-First-Search-and-Linear-Graph-Algorithms-Tarjan/385742fffcf113656f0d3cf6c06ef95cb8439dc6,other_public_source,fetched,LOW,0930c3aaf2095c7e
AW-000925,AW-000925,Multistep,AW-000925:algorithm_wiki_metadata,https://ieeexplore.ieee.org/abstract/document/6877288,AlgorithmWiki metadata for Multistep,algorithm_wiki,metadata_only,HIGH,425965e330e5ab38
AW-000925,AW-000925,Multistep,source:093c3c7c266e4fa2,https://ieeexplore.ieee.org/abstract/document/6877288,BFS and Coloring-Based Parallel Algorithms for Strongly Connected Components and Related Problems | IEEE Conference Publication | IEEE Xplore,publisher_abstract,fetched,HIGH,b569c0eaf4a42a7f
AW-000926,AW-000926,Prim's algorithm + binary heap,AW-000926:algorithm_wiki_metadata,,AlgorithmWiki metadata for Prim's algorithm + binary heap,algorithm_wiki,metadata_only,HIGH,93a987df4a83f55c
AW-000927,AW-000927,Fredman & Tarjan,AW-000927:algorithm_wiki_metadata,https://dl.acm.org/citation.cfm?id=28874,AlgorithmWiki metadata for Fredman & Tarjan,algorithm_wiki,metadata_only,HIGH,6eaaf869035f3ba7
AW-000927,AW-000927,Fredman & Tarjan,failed:cf1574d84c606ae7,https://dl.acm.org/citation.cfm?id=28874,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,be80ca66779e4a05
AW-000928,AW-000928,Cheriton-Tarjan (dense),AW-000928:algorithm_wiki_metadata,https://epubs.siam.org/doi/abs/10.1137/0205051,AlgorithmWiki metadata for Cheriton-Tarjan (dense),algorithm_wiki,metadata_only,HIGH,b9d63b7e70cab13c
AW-000928,AW-000928,Cheriton-Tarjan (dense),crossref:b0ecd7af3bb41883,https://doi.org/10.1137/0205051,Finding Minimum Spanning Trees,doi_metadata,fetched,HIGH,1bd5a6c88aabcd92
AW-000928,AW-000928,Cheriton-Tarjan (dense),failed:e8c384d08483f683,https://epubs.siam.org/doi/abs/10.1137/0205051,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,f0135e0aadab611a
AW-000929,AW-000929,Cheriton-Tarjan (planar),AW-000929:algorithm_wiki_metadata,https://epubs.siam.org/doi/abs/10.1137/0205051,AlgorithmWiki metadata for Cheriton-Tarjan (planar),algorithm_wiki,metadata_only,HIGH,c26472c2e3a44fa0
AW-000929,AW-000929,Cheriton-Tarjan (planar),crossref:b0ecd7af3bb41883,https://doi.org/10.1137/0205051,Finding Minimum Spanning Trees,doi_metadata,fetched,HIGH,1bd5a6c88aabcd92
AW-000929,AW-000929,Cheriton-Tarjan (planar),failed:e8c384d08483f683,https://epubs.siam.org/doi/abs/10.1137/0205051,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,f0135e0aadab611a
AW-000930,AW-000930,"Gabow et al, Section 2",AW-000930:algorithm_wiki_metadata,https://link.springer.com/article/10.1007/BF02579168,"AlgorithmWiki metadata for Gabow et al, Section 2",algorithm_wiki,metadata_only,HIGH,b86858887c59bfd0
AW-000930,AW-000930,"Gabow et al, Section 2",crossref:0d6b947572f9adc8,https://doi.org/10.1007/BF02579168,Efficient algorithms for finding minimum spanning trees in undirected and directed graphs,doi_metadata,fetched,HIGH,92d4d0fe09373c87
AW-000930,AW-000930,"Gabow et al, Section 2",skipped:fdaa6e0f11c30af1,https://link.springer.com/article/10.1007/BF02579168,robots.txt disallowed fetch,publisher_abstract,skipped,LOW,65154184eeaf50df
AW-000931,AW-000931,Fredman & Willard,AW-000931:algorithm_wiki_metadata,https://www.sciencedirect.com/science/article/pii/S0022000005800649?via%3Dihub,AlgorithmWiki metadata for Fredman & Willard,algorithm_wiki,metadata_only,HIGH,50d91c1706d04d65
AW-000931,AW-000931,Fredman & Willard,failed:5cfac57b9be8bc98,https://www.sciencedirect.com/science/article/pii/S0022000005800649?via%3Dihub,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,1208a46893c2c7b7
AW-000932,AW-000932,"Pettie, Ramachandran",AW-000932:algorithm_wiki_metadata,https://dl.acm.org/doi/10.1145/505241.505243,"AlgorithmWiki metadata for Pettie, Ramachandran",algorithm_wiki,metadata_only,HIGH,7729d6968f655e01
AW-000932,AW-000932,"Pettie, Ramachandran",crossref:4fa8c10b0907aaa7,https://doi.org/10.1145/505241.505243,An optimal minimum spanning tree algorithm,doi_metadata,fetched,HIGH,a09640bc2b9bee2e
AW-000932,AW-000932,"Pettie, Ramachandran",failed:963d1302276fafc4,https://dl.acm.org/doi/10.1145/505241.505243,HTTP Error 403: Forbidden,publisher_abstract,failed,LOW,f9d1693f2da6f723
AW-000933,AW-000933,Chu-Liu-Edmonds Algorithm,AW-000933:algorithm_wiki_metadata,https://nvlpubs.nist.gov/nistpubs/jres/71b/jresv71bn4p233_a1b.pdf,AlgorithmWiki metadata for Chu-Liu-Edmonds Algorithm,algorithm_wiki,metadata_only,HIGH,917f72d377d2642b
AW-000934,AW-000934,"Tarjan (directed, general)",AW-000934:algorithm_wiki_metadata,https://onlinelibrary.wiley.com/doi/10.1002/net.3230070103,"AlgorithmWiki metadata for Tarjan (directed, general)",algorithm_wiki,metadata_only,HIGH,2d0889ecc4dffdd5
AW-000934,AW-000934,"Tarjan (directed, general)",crossref:b582618de40b3074,https://doi.org/10.1002/net.3230070103,Finding optimum branchings,doi_metadata,fetched,HIGH,612ddc5fa5eb56f4
AW-000934,AW-000934,"Tarjan (directed, general)",skipped:c39d6a29c6c42810,https://onlinelibrary.wiley.com/doi/10.1002/net.3230070103,fetch budget exhausted,other_public_source,skipped,LOW,64951cffdd19f7ae
AW-000935,AW-000935,"Tarjan (directed, dense)",AW-000935:algorithm_wiki_metadata,https://onlinelibrary.wiley.com/doi/10.1002/net.3230070103,"AlgorithmWiki metadata for Tarjan (directed, dense)",algorithm_wiki,metadata_only,HIGH,7735b2b463b5fe84
AW-000935,AW-000935,"Tarjan (directed, dense)",skipped:bd9718457fc3422d,https://doi.org/10.1002/net.3230070103,fetch budget exhausted,doi_metadata,skipped,LOW,7411797ef61755a6
AW-000935,AW-000935,"Tarjan (directed, dense)",skipped:c39d6a29c6c42810,https://onlinelibrary.wiley.com/doi/10.1002/net.3230070103,fetch budget exhausted,other_public_source,skipped,LOW,64951cffdd19f7ae
AW-000936,AW-000936,"Gabow, Galil, Spencer",AW-000936:algorithm_wiki_metadata,https://ieeexplore.ieee.org/abstract/document/715935,"AlgorithmWiki metadata for Gabow, Galil, Spencer",algorithm_wiki,metadata_only,HIGH,b8c0e427c47eae98
AW-000936,AW-000936,"Gabow, Galil, Spencer",skipped:7748b48e39a3fa7e,https://ieeexplore.ieee.org/abstract/document/715935,fetch budget exhausted,publisher_abstract,skipped,LOW,82c1cc23c4fc9af0
AW-000937,AW-000937,"Gabow et al, Section 3",AW-000937:algorithm_wiki_metadata,https://link.springer.com/article/10.1007/BF02579168,"AlgorithmWiki metadata for Gabow et al, Section 3",algorithm_wiki,metadata_only,HIGH,43aff752129cc691
AW-000937,AW-000937,"Gabow et al, Section 3",skipped:b88e5d0a56846728,https://doi.org/10.1007/BF02579168,fetch budget exhausted,doi_metadata,skipped,LOW,18563ab89e71ef94
AW-000937,AW-000937,"Gabow et al, Section 3",skipped:c73f19ea515b42b6,https://link.springer.com/article/10.1007/BF02579168,fetch budget exhausted,publisher_abstract,skipped,LOW,36ae96290c1a1a21
AW-000938,AW-000938,Dial's Algorithm,AW-000938:algorithm_wiki_metadata,https://dl.acm.org/doi/10.1145/363269.363610,AlgorithmWiki metadata for Dial's Algorithm,algorithm_wiki,metadata_only,HIGH,c9423d9b5dfc68ba
AW-000938,AW-000938,Dial's Algorithm,skipped:da7a2abe9025d9b0,https://doi.org/10.1145/363269.363610,fetch budget exhausted,doi_metadata,skipped,LOW,9a2794ebfee590e9
AW-000938,AW-000938,Dial's Algorithm,skipped:b666686b4c426b08,https://dl.acm.org/doi/10.1145/363269.363610,fetch budget exhausted,publisher_abstract,skipped,LOW,39d06e577384eba3
