probe_id,parent_algorithm_id,parent_algorithm_name,public_probe_path,metadata_probe_path,evidence_path,source_pass,merge_action,card_digest,confidence_score,introduced_assumptions,not_end_to_end_claim,original_output_contract,probe_output_contract,probe_type,source_count
AW-000364-TP0056,AW-000364,Vertex clustering - Hoppe H. DeRose T. 1993,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000364-TP0056.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000364-TP0056.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000364-TP0056.evidence.yaml,third_pass,include,087065a7e22dced0,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000365-P0283,AW-000365,Vertex clustering - Rossignac J. and Borrel P. 1997,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000365-P0283.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000365-P0283.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000365-P0283.evidence.yaml,v1,include,072bdc419e6d12e3,30,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,path_or_tree,one_witness,search_witness_probe,1
AW-000365-P0284,AW-000365,Vertex clustering - Rossignac J. and Borrel P. 1997,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000365-P0284.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000365-P0284.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000365-P0284.evidence.yaml,v1,include,53afa34cf9ced5e0,30,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,path_or_tree,one_witness,graph_walk_probe,1
AW-000365-TP0057,AW-000365,Vertex clustering - Rossignac J. and Borrel P. 1997,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000365-TP0057.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000365-TP0057.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000365-TP0057.evidence.yaml,third_pass,include,0c4a1bfd06985af0,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000366-TP0058,AW-000366,Wavelet-based - M.H. Gross O.G. Staadt and R. Gatti 1996,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000366-TP0058.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000366-TP0058.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000366-TP0058.evidence.yaml,third_pass,include,e8be181edffaddb9,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000367-TP0059,AW-000367,Wavelet-based - D.J. Hebert and H-J. Kim 1995,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000367-TP0059.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000367-TP0059.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000367-TP0059.evidence.yaml,third_pass,include,8832ef18b865ca13,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000368-TP0060,AW-000368,Wavelet-based - Certain A. Popovic J. 1996,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000368-TP0060.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000368-TP0060.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000368-TP0060.evidence.yaml,third_pass,include,bbd3a529a0e22112,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000369-TP0061,AW-000369,Wavelet-based - Eck M. DeRose T. 1995,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000369-TP0061.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000369-TP0061.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000369-TP0061.evidence.yaml,third_pass,include,0a8c80e49f3f1795,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000370-TP0062,AW-000370,Simplification via intermediate hierarchical rep-resentation - Andujar 1996,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000370-TP0062.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000370-TP0062.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000370-TP0062.evidence.yaml,third_pass,include,6e90169f3e56f0c7,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000371-TP0063,AW-000371,Simplification via intermediate hierarchical rep-resentation - He T. Hong L. Kaufman 1995,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000371-TP0063.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000371-TP0063.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000371-TP0063.evidence.yaml,third_pass,include,e71de439ae19aaf6,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000372-TP0064,AW-000372,Simplification via intermediate hierarchical rep-resentation - He T. Hong 1996,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000372-TP0064.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000372-TP0064.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000372-TP0064.evidence.yaml,third_pass,include,dde4dd531a55d3f3,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000373-TP0065,AW-000373,Hauskrecht 2000,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000373-TP0065.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000373-TP0065.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000373-TP0065.evidence.yaml,third_pass,include,3ba6320c53f276c2,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,yes_no_decision,one_witness,search_witness_probe,5
AW-000373-TP0066,AW-000373,Hauskrecht 2000,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000373-TP0066.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000373-TP0066.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000373-TP0066.evidence.yaml,third_pass,include,c183cb9389fb1b50,100,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,True,yes_no_decision,additive_estimate,estimation_sampling_probe,5
AW-000374-TP0067,AW-000374,Pineau Gordon & Thrun 2003,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000374-TP0067.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000374-TP0067.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000374-TP0067.evidence.yaml,third_pass,include,2f919dc3503b663e,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,data_structure_output,one_witness,search_witness_probe,3
AW-000375-TP0068,AW-000375,Braziunas & Boutilier 2004,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000375-TP0068.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000375-TP0068.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000375-TP0068.evidence.yaml,third_pass,include,dcb9aa164fc03e4b,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,path_or_tree,one_witness,search_witness_probe,4
AW-000375-TP0069,AW-000375,Braziunas & Boutilier 2004,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000375-TP0069.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000375-TP0069.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000375-TP0069.evidence.yaml,third_pass,include,bf5e1e54c9d52c2e,100,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,True,path_or_tree,additive_estimate,estimation_sampling_probe,4
AW-000376-TP0070,AW-000376,Poupart 2005,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000376-TP0070.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000376-TP0070.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000376-TP0070.evidence.yaml,third_pass,include,192c60705904ca94,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,data_structure_output,one_witness,search_witness_probe,3
AW-000378-TP0071,AW-000378,Spaan & Vlassis 2005,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000378-TP0071.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000378-TP0071.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000378-TP0071.evidence.yaml,third_pass,include,466dd8fb342c107f,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,data_structure_output,one_witness,search_witness_probe,3
AW-000379-TP0072,AW-000379,Satia & Lave 1973,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000379-TP0072.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000379-TP0072.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000379-TP0072.evidence.yaml,third_pass,include,38bbf9f9bc6930ea,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,yes_no_decision,one_witness,search_witness_probe,4
AW-000382-TP0073,AW-000382,Paquet Tobin & Chaib-draa 2005,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000382-TP0073.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000382-TP0073.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000382-TP0073.evidence.yaml,third_pass,include,c7fd15e4961fb49a,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,yes_no_decision,one_witness,search_witness_probe,4
AW-000383-TP0074,AW-000383,McAllester & Singh 1999,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000383-TP0074.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000383-TP0074.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000383-TP0074.evidence.yaml,third_pass,include,9f021cf36a0cfbf0,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,path_or_tree,one_witness,search_witness_probe,5
AW-000383-TP0075,AW-000383,McAllester & Singh 1999,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000383-TP0075.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000383-TP0075.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000383-TP0075.evidence.yaml,third_pass,include,2ada88fb1991c385,100,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,True,path_or_tree,additive_estimate,estimation_sampling_probe,5
AW-000384-TP0076,AW-000384,Bertsekas & Castanon 1999,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000384-TP0076.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000384-TP0076.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000384-TP0076.evidence.yaml,third_pass,include,c7f80c19f8ee6cff,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,path_or_tree,one_witness,search_witness_probe,3
AW-000384-TP0077,AW-000384,Bertsekas & Castanon 1999,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000384-TP0077.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000384-TP0077.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000384-TP0077.evidence.yaml,third_pass,include,5d5678158d1f7ab6,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,path_or_tree,one_witness,graph_walk_probe,3
AW-000385-TP0078,AW-000385,Shani Brafman & Shimony 2005,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000385-TP0078.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000385-TP0078.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000385-TP0078.evidence.yaml,third_pass,include,95c524549609d6cc,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,yes_no_decision,one_witness,search_witness_probe,5
AW-000386-P0285,AW-000386,Digital Differential Analyzer (DDA),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000386-P0285.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000386-P0285.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000386-P0285.evidence.yaml,v1,include,b8b83e8b08d6cd81,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000386-P0286,AW-000386,Digital Differential Analyzer (DDA),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000386-P0286.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000386-P0286.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000386-P0286.evidence.yaml,v1,include,f0c579be250ba11f,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,2
AW-000387-P0287,AW-000387,Bresenham Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000387-P0287.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000387-P0287.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000387-P0287.evidence.yaml,v1,include,3e94879f13d120ee,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000387-P0288,AW-000387,Bresenham Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000387-P0288.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000387-P0288.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000387-P0288.evidence.yaml,v1,include,a01ff2bd499a2dff,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,2
AW-000388-TP0079,AW-000388,Blinn and Newell,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000388-TP0079.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000388-TP0079.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000388-TP0079.evidence.yaml,third_pass,include,fa9cdcec16ce0779,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000390-TP0080,AW-000390,Sphere mapping,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000390-TP0080.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000390-TP0080.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000390-TP0080.evidence.yaml,third_pass,include,ce9ed87252c27e1e,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,path_or_tree,one_witness,search_witness_probe,5
AW-000390-TP0081,AW-000390,Sphere mapping,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000390-TP0081.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000390-TP0081.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000390-TP0081.evidence.yaml,third_pass,include,e832fbf9bee72397,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,path_or_tree,one_witness,graph_walk_probe,5
AW-000392-TP0082,AW-000392,Emil Praun,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000392-TP0082.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000392-TP0082.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000392-TP0082.evidence.yaml,third_pass,include,2b26340ab2cea16d,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,data_structure_output,one_witness,search_witness_probe,3
AW-000394-TP0083,AW-000394,HEALPix mapping Wong,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000394-TP0083.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000394-TP0083.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000394-TP0083.evidence.yaml,third_pass,include,3bb0e0b4e3e03d8b,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,4
AW-000395-TP0084,AW-000395,Maximum a Posteriori Occupancy Mapping,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000395-TP0084.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000395-TP0084.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000395-TP0084.evidence.yaml,third_pass,include,d62377d9bfbd64b2,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,estimate,one_witness,search_witness_probe,3
AW-000395-TP0085,AW-000395,Maximum a Posteriori Occupancy Mapping,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000395-TP0085.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000395-TP0085.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000395-TP0085.evidence.yaml,third_pass,include,4689e30331b3ad48,100,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,True,estimate,additive_estimate,estimation_sampling_probe,3
AW-000404-P0289,AW-000404,Hsu and Du (Scheme 2),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000404-P0289.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000404-P0289.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000404-P0289.evidence.yaml,v1,include,ec20dfb1cff8b1c6,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000405-P0290,AW-000405,Apostolico and Guerra (HS1 Algorithm),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000405-P0290.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000405-P0290.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000405-P0290.evidence.yaml,v1,include,f833327c02254459,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000406-P0291,AW-000406,Kuo and Cross,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000406-P0291.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000406-P0291.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000406-P0291.evidence.yaml,v1,include,9d594e23f99172f6,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000407-P0292,AW-000407,Rick (Algorithm 2),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000407-P0292.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000407-P0292.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000407-P0292.evidence.yaml,v1,include,fb9f5d2f2a656181,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000408-P0293,AW-000408,Rick (Section 4),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000408-P0293.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000408-P0293.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000408-P0293.evidence.yaml,v1,include,ebbc597d1dcb4b62,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000409-P0294,AW-000409,Hirschberg,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000409-P0294.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000409-P0294.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000409-P0294.evidence.yaml,v1,include,770b1a32caac5d34,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000410-P0295,AW-000410,Hsu and Du (Scheme 1),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000410-P0295.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000410-P0295.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000410-P0295.evidence.yaml,v1,include,1f4a7aed0c0c05cc,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000411-P0296,AW-000411,Apostolico and Guerra (Algorithm 2),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000411-P0296.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000411-P0296.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000411-P0296.evidence.yaml,v1,include,22b991d094f5de2c,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000412-P0297,AW-000412,Chin and Poon,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000412-P0297.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000412-P0297.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000412-P0297.evidence.yaml,v1,include,5e11f5859dfba040,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000413-P0298,AW-000413,Nakatsu et al.,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000413-P0298.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000413-P0298.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000413-P0298.evidence.yaml,v1,include,bb470f875663b05c,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000414-P0299,AW-000414,Miller and Myers,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000414-P0299.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000414-P0299.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000414-P0299.evidence.yaml,v1,include,883052362feaaa75,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000415-P0300,AW-000415,Wu et al.,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000415-P0300.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000415-P0300.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000415-P0300.evidence.yaml,v1,include,08563501a2882553,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,1
AW-000416-P0301,AW-000416,"Ahuja, Orlin, Tarjan",corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000416-P0301.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000416-P0301.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000416-P0301.evidence.yaml,v1,include,c009349a628071ab,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,1
AW-000416-P0302,AW-000416,"Ahuja, Orlin, Tarjan",corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000416-P0302.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000416-P0302.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000416-P0302.evidence.yaml,v1,include,23f82bad469a799b,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,1
AW-000417-TP0086,AW-000417,Schöning,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000417-TP0086.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000417-TP0086.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000417-TP0086.evidence.yaml,third_pass,include,5b7ed4bb8f95bdce,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,data_structure_output,one_witness,search_witness_probe,4
AW-000418-TP0087,AW-000418,Hirsch,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000418-TP0087.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000418-TP0087.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000418-TP0087.evidence.yaml,third_pass,include,fc14ed74b6587665,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,5
